timestep,datetime,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 31,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 40,Hydro 41,Hydro 42,Hydro 43,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 01,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 02,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 03,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 04,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 05,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 06,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Solar 07,Solar 08,Solar 09,Hydro 36,Hydro 37,Hydro 38,Hydro 39
t0087,2024-01-04 15:00:00,0.2057,0.2057,0.2057,0.0055,0.0,0.0,0.0,0.0,0.0,0.2057,0.2057,0.2057,0.0,0.0,0.2057,0.2057,0.20570000000000002,0.0394,0.0394,0.20570000000000002,0.1583,0.32309999999999994,0.32309999999999994,0.1583,0.0,0.0,0.2741257973919333,0.028035876321450427,0.003459061848360725,0.338375594000998,0.0,0.010017844121825886,0.0,0.0,0.0,0.0,0.0,0.00595529638301614,0.0,0.0,0.0,0.5249133552269011,0.5210157366662526,0.5185558520592454,0.5289141165378615,0.5200941571450999,0.520227929236867,0.5465569274276136,0.5203743209864485,0.5201478603792689,0.520097933700552,0.5220646269850046,0.5249442252175615,0.5200189791564842,0.5244252136939799,0.5267305142112104,0.518722591100818,0.5198150936699846,0.5188261263221516,0.5472402168741008,0.5248206076394845,0.5246511952142768,0.5066212364844717,0.7730083149698378,0.5181494373411902,0.532361692116769,0.5623481461810508,0.657480556494572,0.6656362800199311,0.6648473760611334,0.5640517074939309,0.6984988150711751,0.49637020296926343,0.5037487144082882,0.49637020296926343,0.49637020296926343,0.4366811207701537,0.4366811207701537,0.4366811207701537,0.4366811207701537,0.4366811207701537,0.4366811207701537,0.4366811207701537,0.42779143870783,0.5205066885561135,0.48831076193553297,0.5409586284858268,0.4882051897019455,0.5410957755104636,0.4881004816394076,0.5320853678209495,0.5319275039815445,0.48840477272732896,0.48836618091466166,0.5154143629282769,0.5096497607523833,0.5409140457714896,0.4513711416474041,0.6911528844747468,0.61769812083864,0.8264228649876143,0.5101385962351359,0.6168541550678495,0.6176464591466224,0.5808849678616635,0.4767248411423837,0.5466835773719906,0.523986096137302,0.5314936115203038,0.5702125797576706,0.70353940123784,0.770563801121412,0.6414948445172066,0.5274731206226285,0.5201802087882033,0.5201335206032693,0.255,0.25485714285714284,0.0,0.0
t0088,2024-01-04 16:00:00,0.20529999999999998,0.20529999999999998,0.20529999999999998,0.005399999999999999,0.0,0.0,0.0,0.0,0.0,0.2053,0.2053,0.2053,0.0,0.0,0.20529999999999998,0.20529999999999998,0.2053,0.038700000000000005,0.038700000000000005,0.2053,0.2422,0.31839999999999996,0.31839999999999996,0.2422,0.0,0.0,0.28299295882275693,0.029935192044558263,0.0016108124029558524,0.46186578033445597,0.0,0.014825854607854181,0.0,0.0,0.0,0.0,0.0,0.005903765302683277,0.0,0.0,0.0,0.363820143284449,0.36252440375752676,0.3608128082380266,0.3680201215489446,0.3618831658007652,0.3619762448469326,0.3834491001061546,0.36207810469107643,0.36192053268160407,0.36188579354003897,0.36678856071892446,0.36384153943357245,0.36183085671760207,0.36348180988012246,0.3665007641172897,0.36092882579253655,0.36168899254877424,0.36100086592825664,0.38392847692898674,0.36375585945511457,0.3636384388328354,0.35827711468790013,0.5423210792420444,0.2896617969075782,0.31415473081686784,0.32081844044202196,0.41984248674282,0.42564133473428223,0.42614030104650963,0.3614713189096927,0.4843679049376255,0.30319740918658855,0.333944624741219,0.30319740918658855,0.30319740918658855,0.2798461534121823,0.2798461534121823,0.2798461534121823,0.2798461534121823,0.2798461534121823,0.2798461534121823,0.2798461534121823,0.2741492198561563,0.36217020646630516,0.2982744673453944,0.35914638644728303,0.2982099807434304,0.35923743935912616,0.2981460220023685,0.36896995284542977,0.3688604835442531,0.29833189188122955,0.2983083188755443,0.31216690339683334,0.3546159216305525,0.3591167876574512,0.3717037001396061,0.4771835222771311,0.4163899559074567,0.5570911885662,0.3438841408561281,0.42699913860124694,0.4163551307899175,0.3946915548593313,0.415794650404887,0.3835379541756256,0.37950862769429133,0.3580317813144576,0.3495086302719,0.470351203252376,0.533992075665456,0.44454873568406666,0.3670174720160762,0.3619430408072431,0.3619105550199354,0.255,0.25485714285714284,0.0,0.0
t0089,2024-01-04 17:00:00,0.206,0.206,0.206,0.005399999999999999,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.0,0.0,0.206,0.206,0.206,0.038900000000000004,0.038900000000000004,0.206,0.2416,0.3162,0.3162,0.24159999999999998,0.0,0.0,0.2777324181140051,0.02975900015730528,0.00290419903996475,0.50862715435574,0.0016662388183804884,0.005218503822751913,0.0,0.0,0.0013014882830433099,0.0,0.0,0.006234864830811203,0.0,0.0,0.0,0.14687706779741191,0.14561336630203486,0.14492587827982598,0.14782080381399268,0.14535580345518445,0.14539319005069137,0.16768250010673336,0.14543410358545683,0.14537081242354818,0.145356858926092,0.148977967818749,0.14688570559194744,0.14533479272705482,0.14674047992760134,0.14721053110422175,0.14497247847139103,0.14527781085503041,0.14500141447283668,0.16789213185218144,0.14685111590735367,0.14680371227394434,0.12081455392430131,0.23715730302330224,0.058040021183939236,0.06583835581392654,0.06689981779753962,0.1126049633752768,0.11187525211818888,0.11516009997102328,0.10624340310029923,0.166123932373415,0.10533588553176572,0.09509589207006615,0.10533588553176572,0.10533588553176572,0.08225219022277885,0.08225219022277885,0.08225219022277885,0.08225219022277885,0.08225219022277885,0.08225219022277885,0.08225219022277885,0.08057775140408018,0.14547109764542784,0.10362557263808123,0.12270452104332907,0.10360316890666071,0.12273562981779801,0.10358094856300643,0.1265458319378316,0.12650828719013005,0.10364552288880965,0.10363733322968578,0.09624035969771497,0.14243680579214332,0.12269440843892385,0.13120955663220762,0.1700522669255846,0.15790204120489781,0.21125830381801142,0.13040662246724183,0.17767482202222268,0.15788883493739175,0.12249227938715625,0.11729797238859349,0.16772135603965718,0.13739070263136066,0.1071697818770702,0.09230913662302898,0.1620845187636848,0.2181953246220548,0.18164774368988565,0.14741807458476286,0.14537985314993626,0.14536680474602803,0.255,0.25485714285714284,0.0,0.0
t0090,2024-01-04 18:00:00,0.20459999999999998,0.2046,0.20459999999999998,0.0477,0.0,0.0,0.0,0.0,0.0,0.2046,0.2046,0.2046,0.0,0.0,0.20459999999999998,0.20459999999999998,0.2046,0.0351,0.0351,0.2046,0.3325,0.30739999999999995,0.30739999999999995,0.3325,0.0,0.0,0.2555612382048082,0.024417190036355195,0.0046552853818221255,0.477146988870912,0.020903078148685687,0.004865485821605164,0.0,0.0,0.0005099696452153201,0.0,0.0,0.0038609647307634855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0091,2024-01-04 19:00:00,0.20609999999999998,0.2061,0.20609999999999998,0.14129999999999998,0.0,0.0,0.0,0.0,0.0,0.2061,0.2061,0.2061,0.0,0.0,0.20609999999999998,0.20609999999999998,0.2061,0.035300000000000005,0.035300000000000005,0.2061,0.4404,0.3067,0.3067,0.44039999999999996,0.0,0.0,0.2287437148572595,0.019767937651989607,0.00375740358776,0.51082121116278,0.03420781063419197,0.008297745727174113,0.0,0.0,0.0,0.0,0.0,0.003242906293690643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0092,2024-01-04 20:00:00,0.2067,0.20669999999999997,0.20669999999999997,0.088,0.0094,0.0094,0.0094,0.0,0.0,0.20669999999999997,0.20669999999999997,0.20669999999999997,0.0,0.0,0.2067,0.2067,0.2067,0.036,0.036,0.2067,0.41230000000000006,0.30319999999999997,0.30319999999999997,0.4123,0.0,0.0,0.2131975343624082,0.01677082447417298,0.004037907357571925,0.521899918237474,0.04097681111994261,0.010833192543315651,0.0,0.0,0.0,0.0,0.0,0.006073438169910954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0093,2024-01-04 21:00:00,0.2076,0.2076,0.20759999999999998,0.0676,0.1938,0.1938,0.1938,0.0,0.0,0.20759999999999998,0.20759999999999998,0.20759999999999998,0.0,0.0,0.2076,0.2076,0.2076,0.0363,0.0363,0.2076,0.379,0.3034,0.3034,0.379,0.0,0.0,0.21381190514491077,0.019711051243766438,0.0037502557492801,0.512067217753316,0.02590475513111886,0.012433792734386155,0.0,0.0,0.0,0.0,0.0,0.010689263062470042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0094,2024-01-04 22:00:00,0.2084,0.20839999999999997,0.2084,0.0385,0.2014,0.2014,0.2014,0.0,0.0,0.20839999999999997,0.20839999999999997,0.20839999999999997,0.0,0.0,0.2084,0.2084,0.2084,0.038,0.038,0.2084,0.31389999999999996,0.30599999999999994,0.30599999999999994,0.3139,0.0,0.0,0.2267280918300841,0.026507863014728617,0.0034351331668115996,0.46983703301524005,0.010255899535397526,0.016322415402365016,0.0,0.0,0.0,0.0,0.0,0.017690677155710082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0095,2024-01-04 23:00:00,0.207,0.20699999999999996,0.207,0.0056,0.2008,0.2008,0.2008,0.0,0.0,0.20700000000000002,0.20700000000000002,0.20700000000000002,0.0,0.0,0.207,0.207,0.20700000000000002,0.0368,0.0368,0.20700000000000002,0.23440000000000003,0.3087,0.3087,0.2344,0.0,0.0,0.25906158396286666,0.04034816124949523,0.002814360188438475,0.45163966993367,0.011610736670896923,0.019950518853746754,0.0,0.0,6.77063083351587e-06,0.0,0.0,0.030349781602385932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0096,2024-01-04 00:00:00,0.2069,0.20689999999999997,0.20689999999999997,0.0055,0.20099999999999998,0.20099999999999998,0.20099999999999998,0.0,0.0,0.20690000000000003,0.20690000000000003,0.20690000000000003,0.0,0.0,0.2069,0.2069,0.2069,0.0354,0.0354,0.2069,0.1251,0.31359999999999993,0.31359999999999993,0.1251,0.0,0.0,0.11282556896700104,0.00817354635086746,1.36177980796845e-05,0.0074642204328381,0.00868234926754475,0.03430199052097565,0.0,0.0,0.0,0.0014782750962461602,0.0,0.0016444720156007012,0.0,0.0,0.001246673841052554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0097,2024-01-05 01:00:00,0.20789999999999997,0.20789999999999997,0.20789999999999997,0.0055,0.2012,0.2012,0.2012,0.0,0.0,0.2079,0.2079,0.2079,0.0,0.0,0.20789999999999997,0.20789999999999997,0.20790000000000003,0.0338,0.0338,0.20790000000000003,0.0181,0.3106,0.3106,0.018099999999999998,0.0,0.0,0.32321206661970153,0.0640452422489022,0.0016984264402388999,0.41283029303457197,0.011426695744417792,0.05676789630223405,0.0,0.0,0.0008102370744078,0.0,0.0,0.03865802916300295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0098,2024-01-05 02:00:00,0.2082,0.20819999999999997,0.2082,0.0055,0.1966,0.1966,0.1966,0.0,0.0,0.2082,0.2082,0.2082,0.0,0.0,0.2082,0.2082,0.2082,0.0337,0.0337,0.2082,0.0146,0.31199999999999994,0.31199999999999994,0.014599999999999998,0.0,0.0,0.35394947630780205,0.06079860038444565,0.00201749720013314,0.42721433729132796,0.016603710891714852,0.13388169214432308,0.0,0.0,0.00041790417257303,0.0,0.0,0.02956981651034826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0099,2024-01-05 03:00:00,0.2095,0.2095,0.2095,0.0056,0.19629999999999997,0.19629999999999997,0.19629999999999997,0.0,0.0,0.20950000000000002,0.20950000000000002,0.20950000000000002,0.0,0.0,0.2095,0.2095,0.2095,0.0333,0.0333,0.2095,0.0124,0.311,0.311,0.012399999999999998,0.0,0.0,0.3876746959871344,0.05296785367415877,0.0023434021201951326,0.5022640870213899,0.022520005210543946,0.08592302794204683,0.0,0.0,0.00140748430360934,0.0,0.0,0.02361655270755469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0100,2024-01-05 04:00:00,0.21080000000000002,0.2108,0.2108,0.0055,0.1972,0.1972,0.1972,0.0,0.0,0.2108,0.2108,0.2108,0.0,0.0,0.21080000000000002,0.21080000000000002,0.2108,0.0339,0.0339,0.2108,0.0098,0.3115,0.3115,0.0098,0.0,0.0,0.3976395756421559,0.047920493715518396,0.0045008485988070005,0.507290456250866,0.010956888054684215,0.025344949992085017,0.0,0.0,0.00089343406056247,0.0,0.0,0.02150806617508307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0101,2024-01-05 05:00:00,0.212,0.212,0.212,0.005399999999999999,0.19629999999999997,0.19629999999999997,0.19629999999999997,0.0,0.0,0.21200000000000002,0.21200000000000002,0.21200000000000002,0.0,0.0,0.212,0.212,0.21200000000000002,0.0348,0.0348,0.21200000000000002,0.0072,0.31309999999999993,0.31309999999999993,0.0072,0.0,0.0,0.41604129992742767,0.048118068520803914,0.00394045699219235,0.564637992420276,0.0044528928682394785,0.05990993607930394,0.0,0.0,0.00034378688699300997,0.0,0.0,0.018876504425087093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0102,2024-01-05 06:00:00,0.2128,0.21279999999999996,0.21279999999999996,0.005399999999999999,0.19619999999999999,0.19619999999999999,0.19619999999999999,0.0,0.0,0.21280000000000002,0.21280000000000002,0.21280000000000002,0.0,0.0,0.2128,0.2128,0.21280000000000002,0.0349,0.0349,0.21280000000000002,0.0576,0.31389999999999996,0.31389999999999996,0.0576,0.0,0.0,0.416728166425122,0.049469494938796765,0.00255899383675885,0.622869399757402,0.007109470110873578,0.1778336456234388,0.0,0.0,0.0,0.0,0.0,0.01878592615575091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0103,2024-01-05 07:00:00,0.21069999999999997,0.2107,0.2107,0.0375,0.19619999999999999,0.19619999999999999,0.19619999999999999,0.0,0.0,0.2107,0.2107,0.2107,0.0,0.0,0.21069999999999997,0.21069999999999997,0.21070000000000003,0.0356,0.0356,0.21070000000000003,0.14730000000000001,0.31429999999999997,0.31429999999999997,0.1473,0.0,0.0,0.4251782453442072,0.05211431007578126,0.0020190590830533,0.592950342382834,0.012601754189551439,0.18774507411302876,0.0,0.0,0.0,0.0,0.0,0.019860197014751325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0104,2024-01-05 08:00:00,0.2145,0.2145,0.2145,0.0692,0.1961,0.1961,0.1961,0.0,0.0,0.21450000000000002,0.21450000000000002,0.21450000000000002,0.0,0.0,0.2145,0.2145,0.2145,0.035300000000000005,0.035300000000000005,0.2145,0.3386,0.31389999999999996,0.31389999999999996,0.3386,0.0,0.0,0.4299947445805703,0.056394675035325886,0.0020433315616881927,0.561293477529264,0.004741092555234087,0.1096393651968602,0.0,0.0,0.0,0.0,0.0,0.020709852677869747,0.0,0.0,0.0,0.00040547978525285264,-1.5839223578196616e-19,-1.357647735274e-19,-1.50777224446295e-19,-7.141853159084398e-20,-7.942174785648463e-20,0.0,-6.946104692099535e-20,-6.771749027763425e-20,-6.53367972600611e-20,4.7156194761369115e-05,0.00040550363139251985,-1.362070040600624e-19,0.00040510271059477726,-9.011972035870518e-20,-1.4419155257392828e-19,-1.077720367176268e-19,-5.807715312005445e-20,0.0,0.00040540814053004984,0.00040527727452500576,0.033932840608645674,0.0,0.14305498602836766,0.14621014535977928,0.16786821633988788,0.06384867760435632,0.057648970525204,0.07278801238930807,0.06961060722827576,0.073947062076688,0.050365297791525654,0.0001519421682043381,0.050365297791525654,0.050365297791525654,0.05389158046695834,0.05389158046695834,0.05389158046695834,0.05389158046695834,0.05389158046695834,0.05389158046695834,0.05389158046695834,0.05279448926378818,-8.621762937410125e-20,0.049547528825401276,0.05254325856778473,0.049536816705795204,0.05255657964484655,0.049526192271211196,0.056329586930428784,0.05631287456545341,0.04955706783780804,0.04955315203439014,0.0479325411343033,-5.444733105005092e-20,0.05253892825311051,0.000290212382998731,0.0,0.037737327988209994,0.05048904903685238,0.031166142288782096,0.03632320640771482,0.0377341717956455,0.06448696646905552,0.08532806563890893,0.0,0.07344403364812467,0.07100404549642385,0.0837230189214623,1.9580915118688277e-19,0.0,0.0,-1.2445104240011669e-19,-1.6659581771489684e-19,-1.9524770543084435e-19,0.255,0.25485714285714284,0.0,0.0
t0105,2024-01-05 09:00:00,0.2134,0.2134,0.21339999999999998,0.0382,0.19619999999999999,0.19619999999999999,0.19619999999999999,0.0,0.0,0.21339999999999998,0.21339999999999998,0.21339999999999998,0.0,0.0,0.2134,0.2134,0.2134,0.0357,0.0357,0.2134,0.3815,0.31249999999999994,0.31249999999999994,0.3815,0.0,0.0,0.42980199610846564,0.05951799199140715,0.002657004822612875,0.502563765654628,0.0013066769564580535,0.03864093037972803,0.0,0.0,3.68831154679208e-06,0.0,0.0,0.021279174006428588,0.0,0.0,0.0,0.1767296017903594,0.17542062581427878,0.17459240803346296,0.17807992886885077,0.17511033949284796,0.17515537917668567,0.18055774622532425,0.17520466776917673,0.17512842081800403,0.175111611020124,0.15274527938114388,0.17673999520310615,0.17508502783931704,0.17656525264993206,0.1773447324828038,0.1746485473493455,0.1750163816984825,0.17468340659071166,0.18078347422598762,0.17669837521929266,0.17664133687163613,0.20813759974991716,0.2553670663754867,0.39092671439531157,0.39429163435794107,0.36853009074117726,0.2841055913590968,0.30378198817498225,0.30592406912821796,0.31524230147899657,0.36561264736903853,0.2571349291773217,0.11566128744551744,0.2571349291773217,0.2571349291773217,0.244056280115936,0.244056280115936,0.244056280115936,0.244056280115936,0.244056280115936,0.244056280115936,0.244056280115936,0.23908793449174726,0.17524923456490663,0.25295989250707035,0.2706023272997093,0.2529052028648543,0.2706709319990242,0.2528509608896435,0.27850747310934776,0.2784248430246522,0.25300859296923683,0.2529886012313009,0.2559567981842375,0.17159381893017503,0.2705800258045085,0.012715692702715532,0.09583828189613293,0.25572688446289166,0.3421388820565752,0.21119726523105864,0.2756533965172559,0.2557054965339025,0.3046688704462687,0.3810860666318236,0.18059958565204898,0.29511942078418335,0.3192413972609515,0.3784301690536683,0.2248958455492096,0.2462252469772528,0.20498267151404367,0.17759476040376193,0.17513931219371434,0.17512359276329653,0.255,0.25485714285714284,0.0,0.0
