timestep,datetime,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 31,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 40,Hydro 41,Hydro 42,Hydro 43,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 01,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 02,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 03,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 04,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 05,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 06,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Solar 07,Solar 08,Solar 09
t0087,1/4/24 14:00,0.2064,0.20639999999999997,0.2064,0.00046650422552587745,0.0,0.0,0.0,0.0,0.0,0.028100258325769744,0.028100258325769744,0.028100258325769744,0.0,0.0,0.2064,0.2064,0.20640000000000003,0.0032036965452763863,0.0032036965452763863,0.20640000000000003,0.02426235427628185,0.02847380012466237,0.02847380012466237,0.04439694451889574,0.0,0.0002620855241355325,0.13640189616304413,0.017983354008288075,0.001538928694866025,0.26159455162895606,0.0018558083068615648,0.011906487575860734,0.0010159569865258956,0.00066983423958605,0.000134712866251513,0.0001587213509880892,0.0,0.01041501933629631,0.0003507081459650487,0.0,1.7525351501837408e-05,0.5375480149974119,0.7342221304872172,0.730755639531065,0.7453526853313653,0.7329234343548028,0.73311194679234,0.6423969360179091,0.7333182501719138,0.7329991113628704,0.732928914416045,0.6572753610525337,0.537579628902985,0.7328174931525298,0.6940073065624742,0.7422754715694346,0.7309905978249654,0.7325301719404896,0.7311365156066444,0.6432000429146904,0.6945305595305853,0.694306365335395,0.5952270858010615,0.9085570954598666,0.7013048538957959,0.7517407007941197,0.7566838377318265,0.8738516146331681,0.8437852474131844,0.8137111349635375,0.8098752817077,0.9106579677576152,0.6675501146086742,0.6084658132853972,0.6675501146086742,0.6675501146086742,0.6269943604414285,0.6269943604414285,0.6269943604414285,0.6269943604414285,0.6269943604414285,0.6269943604414285,0.6269943604414285,0.614230408233,0.7335047815639424,0.6567112670695863,0.6760670901333994,0.6565692852812801,0.6762384893439465,0.6564284681544957,0.6936987860840128,0.6934929726680519,0.6568376982025117,0.6567857974536254,0.6035623825807165,0.7182052112861367,0.6947880577568093,0.7322913540270864,0.9715350510804412,0.9184566819224433,1.2288099526498382,0.75852618901452,0.811991195331336,0.9183798664927849,0.7361272997622031,0.7698626132416441,0.7148905225671928,0.8080162233145599,0.9659856156915991,0.6531993330997501,0.947935008022036,0.951290880209704,0.18740952174468534,0.7433219988527285,0.7330447001779045,0.7329789054757214
t0088,1/4/24 15:00,0.20569999999999997,0.20569999999999997,0.20569999999999997,0.00046650422552587745,0.0,0.0,0.0,0.0,0.0,0.028004957062068004,0.028004957062068004,0.028004957062068004,0.0,0.0,0.20569999999999997,0.20569999999999997,0.20570000000000002,0.003393162469997033,0.003393162469997033,0.20570000000000002,0.018781079129268543,0.028966891751506334,0.028966891751506334,0.03436692575716966,0.0,0.00021935617596118912,0.13566063942398562,0.016815305058239558,0.0014404105905330678,0.27959350734935606,0.002714435834775157,0.011921091057360401,0.0012401252592763826,0.0004942116993301816,0.000164759907747361,0.000210311766163246,0.0,0.009784888380906803,0.000402258297954706,0.0,1.0996180131386565e-05,0.5108965035124903,0.5215622451704293,0.5190997876512689,0.5294689493318192,0.520639703009836,0.5207736147595394,0.5379602275084168,0.5209201644879802,0.520693460951196,0.520643595827727,0.550280743066842,0.51092655000763,0.5205644465867165,0.5738850592975301,0.5272830188730414,0.5192666926929469,0.5203603450073557,0.5193703468905806,0.5386327705183265,0.574317745031228,0.5741323554859247,0.5037342441264285,0.7608498023165401,0.5472350402058425,0.6098306657853136,0.6312876073475159,0.7106720804159649,0.7303955766201666,0.7061721213651607,0.5982938408315269,0.640347842743225,0.519732154441044,0.5089883222917797,0.519732154441044,0.519732154441044,0.46319090428000004,0.46319090428000004,0.46319090428000004,0.46319090428000004,0.46319090428000004,0.46319090428000004,0.46319090428000004,0.45376155859745454,0.5210526689816206,0.5112933908787739,0.5597812107426077,0.5111828486151851,0.5599231286957254,0.5110732131180381,0.4877885407144717,0.4876438187863896,0.5113918259230746,0.5113514177388114,0.5134808394925925,0.5101844618098483,0.5737436832939552,0.576212158082939,0.8395918222918569,0.8366810074684651,1.1194016761012142,0.6909900798886837,0.588035990787349,0.8366110313744999,0.5866140982096708,0.754919947715792,0.6079770369072528,0.5577418576811353,0.8669584862433423,0.6599573376288175,0.9082092488986601,0.7837202603218,0.0,0.5280264302969715,0.5207258454350399,0.520679107491351
t0089,1/4/24 16:00,0.20529999999999998,0.2053,0.2053,0.000458022330516316,0.0,0.0,0.0,0.0,0.0,0.027950499197095583,0.027950499197095583,0.027950499197095583,0.0,0.0,0.20529999999999998,0.20529999999999998,0.2053,0.0033328778575859182,0.0033328778575859182,0.2053,0.02873516971010007,0.028545522543112403,0.028545522543112403,0.05258161350844277,0.0,0.00017300873705781988,0.13548896095944413,0.01579529047209615,0.001315507797878385,0.29595703732799605,0.003573895319329291,0.012002900291045619,0.0014548837162066436,0.0003092078061987368,0.00018670928029487698,0.000273021566999922,0.0,0.009218806097582364,0.0004491136956253825,0.0,6.004041009170224e-06,0.05629990342768342,0.3710056683652344,0.36925403525494416,0.3766299866304546,0.3703494315036584,0.3704446876665822,0.402413396801403,0.3705489336706811,0.37038767142832557,0.370352200602682,0.39907003550008974,0.05630321449903154,0.3702958989486916,0.44872711504707463,0.3750750569967069,0.36937276071315034,0.37015071427789586,0.3694464936093256,0.40291648290939647,0.4490654368379253,0.44892047868911816,0.3951203909248362,0.5691427316549778,0.3336710592414746,0.43656448707717077,0.4121557762250417,0.48756994665056325,0.5024421268421957,0.4661523591034127,0.48677267498455384,0.4858084329250455,0.3252242317918486,0.3641162038167232,0.3252242317918486,0.3252242317918486,0.3768527437814286,0.3768527437814286,0.3768527437814286,0.3768527437814286,0.3768527437814286,0.3768527437814286,0.3768527437814286,0.36918101542990905,0.37064318880260616,0.31994364567963535,0.39892236849259166,0.3198744734676616,0.39902350487391797,0.3198058686679935,0.3700672833504262,0.3699574881291445,0.3200052417563655,0.3199799561923059,0.35588830848806363,0.362912248722045,0.3862851234166709,0.36880161748919693,0.6762370343043212,0.6112922106019966,0.8178523463869618,0.5048481436398857,0.5302758835377223,0.6112410849749225,0.6002125337935208,0.546787979982083,0.404074617042327,0.4569043918436093,0.5886337049391446,0.6486662135337422,0.783076008436276,0.6652968417064041,0.43350690735532,0.3756038718309091,0.37041070765685824,0.3703774613047735
t0090,1/4/24 17:00,0.206,0.206,0.206,0.000458022330516316,0.0,0.0,0.0,0.0,0.0,0.028045800460797316,0.028045800460797316,0.028045800460797316,0.0,0.0,0.206,0.206,0.206,0.003350102032560522,0.003350102032560522,0.206,0.028663984318580416,0.028348285892374817,0.028348285892374817,0.05245135352452426,0.0,0.00013023043631096867,0.1359442497866154,0.01522194883981158,0.001185375169110175,0.30817380793611804,0.004310462886994107,0.012270331812301272,0.0016128972742473567,0.00014636095633066632,0.00020104872839794198,0.000345272994768948,0.0,0.008835239848711327,0.0004794498706233318,0.0,2.5397781745963917e-06,0.14474600443927801,0.1698531497547217,0.16905122022542793,0.17242806505663655,0.16955271257160545,0.16959632257728965,0.16537342066432276,0.16964404829593885,0.1695702195053401,0.169553980315555,0.1464851780779233,0.144754517142123,0.1695282043932926,0.15850666883761136,0.1717161899602193,0.16910557490178965,0.16946173620767271,0.16913933116408944,0.16558016594474514,0.15862617634733128,0.15857497187914132,0.19017278014595435,0.2338915183444311,0.1761481159656287,0.19682879174895038,0.17165744669695077,0.11278535405417602,0.19671059433930335,0.15460079897554305,0.10624340302413347,0.278426065680543,0.12572490737522343,0.11332041111407266,0.12572490737522343,0.12572490737522343,0.08225218874414285,0.08225218874414285,0.08225218874414285,0.08225218874414285,0.08225218874414285,0.08225218874414285,0.08225218874414285,0.08057775102602727,0.16968720001140558,0.12368354287975734,0.22241033120622297,0.1236568023447876,0.22246671755565944,0.12363028115958478,0.21209260843819736,0.21202968270570652,0.12370735463879765,0.12369757976691373,0.09624035922905234,0.16614783488786333,0.1348468856799012,0.17076097232520052,0.3415002622293183,0.4130151602032833,0.5525760217572427,0.3410969963422531,0.22553178919501055,0.4129806175431775,0.3120008160787719,0.22954002160965284,0.16554043754167141,0.20317550868767464,0.2149462436624126,0.30604238213463925,0.1620845186518152,0.2181953245647624,0.010466070250398267,0.17195829101927287,0.1695807659101749,0.1695655451248856
t0091,1/4/24 18:00,0.20459999999999998,0.2046,0.20459999999999998,0.0040458639195607915,0.0,0.0,0.0,0.0,0.0,0.027855197933393843,0.027855197933393843,0.027855197933393843,0.0,0.0,0.20459999999999998,0.20459999999999998,0.2046,0.0030228427080430426,0.0030228427080430426,0.2046,0.0394485711338079,0.027559339289424473,0.027559339289424473,0.07218574108818011,0.0,9.820850260618011e-05,0.1370838949226964,0.015393918751339645,0.00107116755643664,0.31373248554497,0.004800414664239766,0.012841802156512375,0.0016668308503292348,3.720954586492184e-05,0.000208265996560441,0.000425488290741154,0.0,0.00875265699668195,0.00048144235459481136,0.0,5.942356670730499e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0092,1/4/24 19:00,0.20609999999999998,0.2061,0.20609999999999998,0.01198491764851027,0.0,0.0,0.0,0.0,0.0,0.02805941492704043,0.02805941492704043,0.02805941492704043,0.0,0.0,0.20609999999999998,0.20609999999999998,0.2061,0.0030400668830176465,0.0030400668830176465,0.2061,0.052250077375425565,0.027496582173280697,0.027496582173280697,0.09561082819619404,0.0,8.149577914308251e-05,0.13906518455821745,0.016395263266197408,0.0009831513618236876,0.311723016948684,0.004935601641419853,0.014055415880140804,0.0016035535672064174,0.0,0.000207365246891487,0.000506679443112844,0.0,0.00903449224558278,0.00045018088615638607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0093,1/4/24 20:00,0.20669999999999997,0.20669999999999997,0.20669999999999997,0.007464067608414039,0.0008801337216135394,0.0008801337216135394,0.0008801337216135394,0.0,0.0,0.028141101724499056,0.028141101724499056,0.028141101724499056,0.0,0.0,0.20669999999999997,0.20669999999999997,0.2067,0.0031003514954287613,0.0031003514954287613,0.2067,0.0489162282059218,0.02718279659256181,0.02718279659256181,0.08951031894934333,0.0,7.369714053034879e-05,0.14216056485488002,0.017512056469319078,0.0009115858496527802,0.307472064500098,0.004964075824977827,0.01656041768581746,0.0015302127732496349,0.0,0.00020089529238640898,0.000573017675160968,0.0,0.009485792482513983,0.00040710138313394394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0094,1/4/24 21:00,0.2076,0.2076,0.20759999999999998,0.0057337610264635115,0.018145735664755736,0.018145735664755736,0.018145735664755736,0.0,0.0,0.028263631920687007,0.028263631920687007,0.028263631920687007,0.0,0.0,0.2076,0.2076,0.2076,0.0031261877578906676,0.0031261877578906676,0.2076,0.044965438976581035,0.027200727197174316,0.027200727197174316,0.08228088984186545,0.0,6.726326468579036e-05,0.1458088245171877,0.018275851617450423,0.00091014926864806,0.30617837862024805,0.005915742748912468,0.01914979129298709,0.0014964128236821304,0.0,0.00022122991947804202,0.00064377069490576,0.0,0.009825875334657178,0.0003715607812456656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0095,1/4/24 22:00,0.2084,0.2084,0.2084,0.0032655295786811426,0.01885733314180498,0.01885733314180498,0.01885733314180498,0.0,0.0,0.028372547650631852,0.028372547650631852,0.028372547650631852,0.0,0.0,0.2084,0.2084,0.20840000000000003,0.0032725932451748035,0.0032725932451748035,0.20840000000000003,0.03724182399669864,0.02743382505713692,0.02743382505713692,0.06814768158670598,0.0,6.186420636608674e-05,0.14982678265358462,0.019021855777516524,0.0009562738076351052,0.307392477316512,0.007291121354812041,0.02098720298919592,0.0014628039654229826,0.0,0.000279551408357339,0.0007116268394008659,0.0,0.010137557713867384,0.0003417365073983488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0096,1/4/24 23:00,0.207,0.20699999999999996,0.207,0.00047498612053543883,0.018801154393616883,0.018801154393616883,0.018801154393616883,0.0,0.0,0.02818194512322838,0.02818194512322838,0.02818194512322838,0.0,0.0,0.207,0.207,0.20700000000000002,0.0031692481953271784,0.0031692481953271784,0.20700000000000002,0.027809759620344578,0.027675888219405774,0.027675888219405774,0.05088823371750201,0.0,4.375809959257295e-05,0.15343803509504,0.019748157511772915,0.0009548453807232101,0.30642414906525806,0.007912826220268628,0.022689846358006225,0.001415464889256548,0.0,0.000352171680176344,0.00076986085145778,0.0,0.010272875583554482,0.0002881585220063012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0097,1/5/24 0:00,0.22749999999999998,0.22749999999999998,0.22749999999999995,0.0004919499105545616,0.0,0.0,0.0,0.0,0.0,0.030972910703065005,0.030972910703065005,0.030972910703065005,0.0,0.0,0.22749999999999998,0.22749999999999998,0.2275,0.0024630570213684047,0.0024630570213684047,0.2275,0.0357113380790261,0.028070361520880945,0.028070361520880945,0.06534709193245779,0.0,1.406328096251295e-05,0.15554806519217335,0.02033651561240647,0.0009063145471786823,0.30547710196332395,0.008104289305769834,0.027184826609168492,0.001181005138714713,0.0,0.000380811729801622,0.000803943263892192,0.0,0.010152391769055559,0.00017873099592328673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0098,1/5/24 1:00,0.20789999999999997,0.20789999999999997,0.20789999999999997,0.00046650422552587745,0.018838606892408946,0.018838606892408946,0.018838606892408946,0.0,0.0,0.028304475319416326,0.028304475319416326,0.028304475319416326,0.0,0.0,0.20789999999999997,0.20789999999999997,0.2079,0.002910885570708115,0.002910885570708115,0.2079,0.002147425977509543,0.027846228963224598,0.027846228963224598,0.003929509514875368,0.0,0.0,0.15730096919137232,0.021137450952613115,0.000849207470097715,0.30923690628550005,0.007835371505384481,0.03530843492454802,0.0008855010313266957,1.7257382753615184e-05,0.00036830029387834105,0.000803943263892192,0.0,0.010309209309202117,6.136664067126205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0099,1/5/24 2:00,0.20819999999999997,0.20819999999999997,0.20819999999999997,0.00046650422552587745,0.018407903156300195,0.018407903156300195,0.018407903156300195,0.0,0.0,0.02834531871814564,0.02834531871814564,0.02834531871814564,0.0,0.0,0.20819999999999997,0.20819999999999997,0.2082,0.0029022734832208122,0.0029022734832208122,0.2082,0.001732177860311565,0.027971743195512152,0.027971743195512152,0.003169659608683999,0.0,1.2933218450936444e-05,0.16076176065852923,0.022617051620573418,0.0008186350488118675,0.313954129988002,0.007070866390981806,0.04256390170744194,0.000751157003423467,0.00021448187978781525,0.00036546236603815296,0.000803943263892192,0.0,0.011154222901983653,1.3801961214611624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0100,1/5/24 3:00,0.2095,0.2095,0.2095,0.00047498612053543883,0.01837981378220615,0.01837981378220615,0.01837981378220615,0.0,0.0,0.028522306779306016,0.028522306779306016,0.028522306779306016,0.0,0.0,0.2095,0.2095,0.2095,0.0028678251332716043,0.0028678251332716043,0.2095,0.001471164758072836,0.027882090172449615,0.027882090172449615,0.0026920396676494234,0.0,9.081139713014457e-05,0.1662296575135672,0.02532434044354327,0.0008101057977651652,0.316250884336864,0.00614003464506481,0.046499863901108426,0.0006982468878907174,0.0005958335800886553,0.000365490743001736,0.000803943263892192,0.0,0.012644990966956347,6.339113506620361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0101,1/5/24 4:00,0.21080000000000002,0.2108,0.21080000000000002,0.00046650422552587745,0.018464081904488294,0.018464081904488294,0.018464081904488294,0.0,0.0,0.028699294840466384,0.028699294840466384,0.028699294840466384,0.0,0.0,0.21080000000000002,0.21080000000000002,0.21080000000000002,0.0029194976581954166,0.0029194976581954166,0.21080000000000002,0.001162694728154338,0.027926916683980885,0.027926916683980885,0.002127579737335835,0.0,0.0001770618552168295,0.17247964280669234,0.028886365701547526,0.0008192844159456099,0.315717007955362,0.005417419896570541,0.04882286524775478,0.000681842081753326,0.00083208096378205,0.000360742803137236,0.000803943263892192,0.0,0.014166115442466097,0.00012154015247539156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0102,1/5/24 5:00,0.212,0.212,0.212,0.000458022330516316,0.01837981378220615,0.01837981378220615,0.01837981378220615,0.0,0.0,0.028862668435383647,0.028862668435383647,0.028862668435383647,0.0,0.0,0.212,0.212,0.21200000000000002,0.002997006445581136,0.002997006445581136,0.21200000000000002,0.0008542246982358402,0.028070361520880945,0.028070361520880945,0.001563119807022246,0.0,0.00019836735307524213,0.17713111398159284,0.03166340082010375,0.00086814237948505,0.314503014364852,0.00507984943522208,0.05145505859226609,0.0006775442839000209,0.0008669437614551869,0.00035596648630915396,0.000803943263892192,0.0,0.015105885203848422,0.00013038068527924335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0103,1/5/24 6:00,0.2128,0.21280000000000002,0.2128,0.000458022330516316,0.018370450657508128,0.018370450657508128,0.018370450657508128,0.0,0.0,0.0289715841653285,0.0289715841653285,0.0289715841653285,0.0,0.0,0.2128,0.2128,0.21280000000000002,0.0030056185330684377,0.0030056185330684377,0.21280000000000002,0.006833797585886722,0.028142083939330976,0.028142083939330976,0.012504958456177969,0.0,0.00019836735307524213,0.17812727587371693,0.032963877074314134,0.0010337000804130927,0.314584250049218,0.004837244433663338,0.054836030224602816,0.0006775442839000209,0.0008669437614551869,0.000342437700838323,0.00075138030033338,0.0,0.015292820191388501,0.00013038068527924335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0104,1/5/24 7:00,0.21069999999999997,0.2107,0.21069999999999997,0.003180710628585528,0.018370450657508128,0.018370450657508128,0.018370450657508128,0.0,0.0,0.02868568037422328,0.02868568037422328,0.02868568037422328,0.0,0.0,0.21069999999999997,0.21069999999999997,0.21070000000000003,0.003065903145479553,0.003065903145479553,0.21070000000000003,0.0174760136180749,0.028177945148555993,0.028177945148555993,0.031978826051996784,0.0,0.00019836735307524213,0.17610011152668004,0.03287291699006337,0.0013584681333215177,0.31806476625450397,0.004619570807186896,0.05929030137133532,0.0006775442839000209,0.0008669437614551869,0.00038237371552449293,0.000650303092074858,0.0,0.01492068391279469,0.00013038068527924335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
